,State,Year,Quater,District,Transaction_count,Transaction_amount
5587,rajasthan,2019,1,302018.0,505288,555969533.2439524
5588,rajasthan,2019,1,302013.0,494916,703838907.0034728
5589,rajasthan,2019,2,302001.0,14130072,26047079270.713707
5590,rajasthan,2019,2,302015.0,961632,1089991053.6913998
5591,rajasthan,2019,2,302017.0,894996,1019525321.4251312
5592,rajasthan,2019,2,302012.0,890906,1541775592.1051297
5593,rajasthan,2019,2,302029.0,746005,982069067.5325654
5594,rajasthan,2019,2,302020.0,734567,999364592.568316
5595,rajasthan,2019,2,302022.0,622825,692917325.5691572
5596,rajasthan,2019,2,311001.0,580827,1084980565.8966331
5597,rajasthan,2019,2,302018.0,540137,651025423.7486764
5598,rajasthan,2019,2,302033.0,481947,533557911.6922488
5599,rajasthan,2019,3,302001.0,15037317,31903765546.790283
5600,rajasthan,2019,3,302012.0,1550134,2167505704.5312195
5601,rajasthan,2019,3,302015.0,1480257,1488138012.246193
5602,rajasthan,2019,3,302017.0,1443448,1393654036.9477575
5603,rajasthan,2019,3,302020.0,1210064,1401914422.370545
5604,rajasthan,2019,3,302029.0,1191769,1344389251.7075405
5605,rajasthan,2019,3,311001.0,928820,1443439641.9725292
5606,rajasthan,2019,3,302018.0,891386,905427237.8405184
5607,rajasthan,2019,3,302022.0,863740,910362505.4010676
5608,rajasthan,2019,3,302033.0,754156,719052480.9149649
5609,rajasthan,2019,4,302001.0,17153003,41220743922.1253
5610,rajasthan,2019,4,302016.0,2336054,4842974163.826869
5611,rajasthan,2019,4,302017.0,1757873,1800314440.0863743
5612,rajasthan,2019,4,302015.0,1739574,1826908587.5883288
5613,rajasthan,2019,4,302012.0,1727597,2948686058.7849503
5614,rajasthan,2019,4,302020.0,1516400,1899752188.0615728
5615,rajasthan,2019,4,302029.0,1434616,1789927250.4976356
5616,rajasthan,2019,4,311001.0,1121852,2021733041.256151
5617,rajasthan,2019,4,302018.0,1085573,1181095864.5716562
5618,rajasthan,2019,4,302022.0,1075217,1230485153.5041475
5619,rajasthan,2020,1,302016.0,24180734,56174137377.66255
5620,rajasthan,2020,1,302012.0,1996180,3326530110.603928
5621,rajasthan,2020,1,302017.0,1789653,1905816172.2048004
5622,rajasthan,2020,1,302015.0,1770262,1906037317.4351964
5623,rajasthan,2020,1,302020.0,1655754,2113727255.512595
5624,rajasthan,2020,1,302029.0,1549817,2022100645.909384
5625,rajasthan,2020,1,311001.0,1198654,2157945593.3313217
5626,rajasthan,2020,1,302022.0,1149971,1382303913.5690722
5627,rajasthan,2020,1,302018.0,1117666,1240834639.235261
5628,rajasthan,2020,1,302013.0,924684,1640589770.796785
5629,rajasthan,2020,2,302016.0,22032140,53610675078.51194
5630,rajasthan,2020,2,302012.0,1714609,2805378023.0715084
5631,rajasthan,2020,2,311001.0,1047487,1845583605.750906
5632,rajasthan,2020,2,302029.0,1044546,1488165239.627231
5633,rajasthan,2020,2,302017.0,926234,1253758485.0290926
5634,rajasthan,2020,2,302020.0,903625,1405329603.9782574
5635,rajasthan,2020,2,302013.0,811144,1380878642.2678845
5636,rajasthan,2020,2,301001.0,761900,1520341325.1810446
5637,rajasthan,2020,2,302022.0,719586,886591682.9229785
5638,rajasthan,2020,2,302021.0,663321,1074122004.3133793
5639,rajasthan,2020,3,302016.0,34723808,78104750484.06071
5640,rajasthan,2020,3,302012.0,2978724,5083852171.005617
5641,rajasthan,2020,3,302029.0,2115683,3088837507.9715004
5642,rajasthan,2020,3,302017.0,1968883,2458207767.8343773
5643,rajasthan,2020,3,302020.0,1953633,2912254255.683668
5644,rajasthan,2020,3,311001.0,1889390,3796669780.948629
5645,rajasthan,2020,3,302015.0,1555246,2048386117.048542
5646,rajasthan,2020,3,302013.0,1417426,2558836732.1627827
5647,rajasthan,2020,3,342003.0,1404294,3422321138.565303
5648,rajasthan,2020,3,302022.0,1351686,1726675996.720219
5649,rajasthan,2020,4,302016.0,31028451,71599277148.69725
5650,rajasthan,2020,4,302012.0,4133916,7568975613.010782
5651,rajasthan,2020,4,302029.0,2950949,4511165481.09104
5652,rajasthan,2020,4,302020.0,2848123,4361341516.364241
5653,rajasthan,2020,4,302017.0,2779460,3652602992.398799
5654,rajasthan,2020,4,311001.0,2629635,5425595084.708213
5655,rajasthan,2020,4,302015.0,2430258,3127351375.1951747
5656,rajasthan,2020,4,302013.0,1977523,3736918631.828901
5657,rajasthan,2020,4,302022.0,1966049,2555419117.343486
5658,rajasthan,2020,4,302021.0,1854909,3227139564.301897
5659,rajasthan,2021,1,302016.0,65639307,124138636281.23145
5660,rajasthan,2021,1,302012.0,4626616,8288838208.284747
5661,rajasthan,2021,1,302020.0,3612063,5110071896.327628
5662,rajasthan,2021,1,302029.0,3465448,5109169388.794809
5663,rajasthan,2021,1,302015.0,3441904,3949712103.95199
5664,rajasthan,2021,1,302017.0,3318773,4063958275.660019
5665,rajasthan,2021,1,311001.0,3151531,6524694767.349244
5666,rajasthan,2021,1,342003.0,2738155,5518370415.103892
5667,rajasthan,2021,1,324006.0,2670189,5488684266.332531
5668,rajasthan,2021,1,302022.0,2387446,3011565653.911685
5669,rajasthan,2021,2,302016.0,81782827,152295120262.96942
5670,rajasthan,2021,2,302012.0,4455183,8128208165.298951
5671,rajasthan,2021,2,324006.0,3589441,7045762856.204771
5672,rajasthan,2021,2,342003.0,3266095,6504167323.083466
5673,rajasthan,2021,2,311001.0,3136173,6430454558.910442
5674,rajasthan,2021,2,302029.0,3101183,5128482817.872635
5675,rajasthan,2021,2,302020.0,2864013,4675938162.408661
5676,rajasthan,2021,2,302017.0,2560262,3674928485.661488
5677,rajasthan,2021,2,302022.0,2233349,2892405366.323619
5678,rajasthan,2021,2,302013.0,2197797,4079791172.522775
5679,rajasthan,2021,3,302016.0,108659324,179936124302.00922
5680,rajasthan,2021,3,302012.0,6639234,11240165599.578844
5681,rajasthan,2021,3,302029.0,5012691,7507160883.503555
5682,rajasthan,2021,3,302020.0,4961430,7074828643.036352
5683,rajasthan,2021,3,311001.0,4899345,9273336541.864542
5684,rajasthan,2021,3,342003.0,4829818,8703493393.917704
5685,rajasthan,2021,3,302015.0,4573490,5136436712.823769
5686,rajasthan,2021,3,302017.0,4394803,5407583426.981717
5687,rajasthan,2021,3,324006.0,4292426,7806752221.493629
5688,rajasthan,2021,3,302022.0,3587905,4232428314.611273
5689,rajasthan,2021,4,302016.0,130544931,225546213678.0312
5690,rajasthan,2021,4,302012.0,7664076,13974005841.41229
5691,rajasthan,2021,4,302020.0,5920882,8742491301.40883
5692,rajasthan,2021,4,342003.0,5816053,10861143408.510336
5693,rajasthan,2021,4,302029.0,5701411,9076213569.403296
5694,rajasthan,2021,4,311001.0,5610874,10912550816.20288
5695,rajasthan,2021,4,302015.0,5423917,6497157350.892502
5696,rajasthan,2021,4,302017.0,5032416,6628312236.848719
5697,rajasthan,2021,4,302022.0,4339511,5160132597.830615
5698,rajasthan,2021,4,302013.0,3824987,6994409527.416702
5699,rajasthan,2022,1,302016.0,148956604,248958961898.9538
5700,rajasthan,2022,1,302012.0,8411664,15192162139.675108
5701,rajasthan,2022,1,302020.0,6783960,9708132763.147297
5702,rajasthan,2022,1,311001.0,6561991,12559359989.792736
5703,rajasthan,2022,1,302029.0,6558498,10262133728.689194
5704,rajasthan,2022,1,342003.0,6508137,12070291945.526222
5705,rajasthan,2022,1,302015.0,6423696,7120253656.587112
5706,rajasthan,2022,1,302017.0,5642776,7178086780.460688
5707,rajasthan,2022,1,324006.0,5085722,9139679958.645088
5708,rajasthan,2022,1,302022.0,5061954,5938352462.035116
5709,rajasthan,2022,2,302016.0,181570316,290408785688.94006
5710,rajasthan,2022,2,302012.0,9813239,17025818434.001837
5711,rajasthan,2022,2,302020.0,8308435,11317574894.199297
5712,rajasthan,2022,2,302015.0,7973666,8222092235.564779
5713,rajasthan,2022,2,302029.0,7814739,11969825649.264526
5714,rajasthan,2022,2,342003.0,7781332,13788621735.334116
5715,rajasthan,2022,2,311001.0,7375429,13931581131.209145
5716,rajasthan,2022,2,302017.0,6520767,8076295073.4123745
5717,rajasthan,2022,2,302022.0,5938616,6632582851.473118
5718,rajasthan,2022,2,324006.0,5916640,10390818560.320557
5719,rajasthan,2022,3,302012.0,220682742,322546632329.7969
5720,rajasthan,2022,3,302016.0,25003955,42498352744.6782
5721,rajasthan,2022,3,342003.0,17890647,28024153451.17022
5722,rajasthan,2022,3,302001.0,13698118,22015857946.1112
5723,rajasthan,2022,3,301001.0,8312801,12519178755.011929
5724,rajasthan,2022,3,302020.0,8160915,11112703183.15005
5725,rajasthan,2022,3,311001.0,8149741,14136337590.398617
5726,rajasthan,2022,3,302029.0,7835035,11763047433.169744
5727,rajasthan,2022,3,302015.0,7686092,8231855856.236254
5728,rajasthan,2022,3,332001.0,6645042,11487888510.02152
5729,rajasthan,2022,4,302012.0,255709582,401447081116.40735
5730,rajasthan,2022,4,342003.0,35485978,58286397998.92812
5731,rajasthan,2022,4,302001.0,14447137,24564518828.60323
5732,rajasthan,2022,4,313002.0,12521162,18895176739.276096
5733,rajasthan,2022,4,311001.0,12252353,20814295262.9961
5734,rajasthan,2022,4,302020.0,9296078,12502359022.61105
5735,rajasthan,2022,4,301001.0,9041051,14374749827.087433
5736,rajasthan,2022,4,302029.0,8692049,12958768543.295708
5737,rajasthan,2022,4,302015.0,8213130,8741507071.853579
5738,rajasthan,2022,4,332001.0,7900335,14128879351.27234
5739,sikkim,2018,1,737101.0,5740,8443342.10723518
5740,sikkim,2018,1,737102.0,4923,8507451.80127644
5741,sikkim,2018,1,737132.0,4892,6610610.223672188
5742,sikkim,2018,1,737136.0,4652,5416856.56543864
5743,sikkim,2018,1,737135.0,3904,6401450.466799366
5744,sikkim,2018,1,737134.0,3423,5271681.513652561
5745,sikkim,2018,1,737113.0,2353,3784089.3561765887
5746,sikkim,2018,1,737126.0,1875,2909397.045070725
5747,sikkim,2018,1,737120.0,1611,2684577.3333517457
5748,sikkim,2018,1,737103.0,1571,1867581.060805669
5749,sikkim,2018,2,737101.0,10559,25376078.163594432
5750,sikkim,2018,2,737102.0,8320,17627063.52206016
5751,sikkim,2018,2,737132.0,7587,12429404.052329008
5752,sikkim,2018,2,737134.0,6615,12023487.660533402
5753,sikkim,2018,2,737136.0,6185,8200222.822791161
5754,sikkim,2018,2,737113.0,6034,9201956.61756061
5755,sikkim,2018,2,737135.0,5406,11530694.897931118
5756,sikkim,2018,2,737120.0,3787,7797319.794669708
5757,sikkim,2018,2,737126.0,3076,5486738.553643836
5758,sikkim,2018,2,737103.0,2521,5845389.535137591
5759,sikkim,2018,3,737101.0,14511,34011083.76562938
5760,sikkim,2018,3,737102.0,12719,30285691.23135621
5761,sikkim,2018,3,737132.0,11706,21297531.718368
5762,sikkim,2018,3,737136.0,9650,13225690.976560617
5763,sikkim,2018,3,737134.0,8947,18373605.65640023
5764,sikkim,2018,3,737135.0,8118,16350127.884927034
5765,sikkim,2018,3,737113.0,7647,15980561.151862796
5766,sikkim,2018,3,737120.0,6069,18273776.57593857
5767,sikkim,2018,3,737126.0,5013,9609944.747983703
5768,sikkim,2018,3,737121.0,3808,8408431.743646935
5769,sikkim,2018,4,737101.0,20274,53997162.86355927
5770,sikkim,2018,4,737102.0,17874,51134858.40890253
5771,sikkim,2018,4,737132.0,14835,29688373.69254877
5772,sikkim,2018,4,737134.0,12922,27493186.61969518
5773,sikkim,2018,4,737135.0,12194,28644361.465561144
5774,sikkim,2018,4,737136.0,10755,16186830.441481424
5775,sikkim,2018,4,737113.0,9958,25407465.40238813
5776,sikkim,2018,4,737120.0,9848,35890081.440197214
5777,sikkim,2018,4,737126.0,6911,16121583.56245052
5778,sikkim,2018,4,737103.0,6441,19760103.614122108
5779,sikkim,2019,1,737101.0,74498,118108022.59828644
5780,sikkim,2019,1,737102.0,21109,50167286.50498513
5781,sikkim,2019,1,737132.0,18576,33157853.81278273
5782,sikkim,2019,1,737134.0,17417,30929894.245465152
5783,sikkim,2019,1,737135.0,16362,31811430.364247143
5784,sikkim,2019,1,737136.0,14393,21078097.180940896
5785,sikkim,2019,1,737139.0,11200,11367960.965816451
5786,sikkim,2019,1,737113.0,10400,25036622.86210318
5787,sikkim,2019,1,737126.0,8854,20006886.68322835
5788,sikkim,2019,1,737120.0,8824,25342420.050538853
5789,sikkim,2019,2,737101.0,210317,320406038.0351463
5790,sikkim,2019,2,737102.0,24154,64795365.565028735
5791,sikkim,2019,2,737132.0,18971,36887058.43025703
5792,sikkim,2019,2,737134.0,17748,35346089.91961202
5793,sikkim,2019,2,737135.0,16399,36945172.900931306
5794,sikkim,2019,2,737113.0,14288,37325640.05972132
5795,sikkim,2019,2,737136.0,12919,21067430.212100577
5796,sikkim,2019,2,737120.0,11562,36545078.1041833
5797,sikkim,2019,2,737126.0,9748,23480406.616069004
5798,sikkim,2019,2,737103.0,9511,32108557.49722778
5799,sikkim,2019,3,737101.0,310087,394711071.83428097
5800,sikkim,2019,3,737102.0,32914,76983431.7127036
5801,sikkim,2019,3,737132.0,26828,46674446.39052241
5802,sikkim,2019,3,737134.0,23625,43190098.96401493
5803,sikkim,2019,3,737135.0,22979,44953253.44049364
5804,sikkim,2019,3,737120.0,18083,46382018.67211348
5805,sikkim,2019,3,737136.0,17566,26387237.496077325
5806,sikkim,2019,3,737113.0,17217,37733943.18239926
5807,sikkim,2019,3,737126.0,14129,28436392.270060927
5808,sikkim,2019,3,737103.0,11489,28161212.786410965
5809,sikkim,2019,4,737101.0,477056,567811576.1273177
5810,sikkim,2019,4,737102.0,36686,91018557.1411608
5811,sikkim,2019,4,737132.0,30341,54437850.415528685
5812,sikkim,2019,4,737135.0,27684,51758366.279735565
5813,sikkim,2019,4,737134.0,27482,53701004.07841767
5814,sikkim,2019,4,737113.0,21140,49605023.06090254
5815,sikkim,2019,4,737136.0,20329,29141715.824643686
5816,sikkim,2019,4,737120.0,19877,52411868.43038558
5817,sikkim,2019,4,737126.0,17731,36781344.80839277
5818,sikkim,2019,4,737121.0,14876,26432352.62999324
5819,sikkim,2020,1,737101.0,198806,401678944.0832668
5820,sikkim,2020,1,737102.0,39914,88772696.59716484
5821,sikkim,2020,1,737132.0,34812,62301799.7090806
5822,sikkim,2020,1,737134.0,33365,60978284.12445666
5823,sikkim,2020,1,737135.0,32484,60406556.55173436
5824,sikkim,2020,1,737136.0,23977,31562106.466452874
5825,sikkim,2020,1,737113.0,23512,53543544.94433001
5826,sikkim,2020,1,737126.0,21299,43678592.89017106
5827,sikkim,2020,1,737120.0,20694,52272287.16991089
5828,sikkim,2020,1,737121.0,17254,27168214.38679769
5829,sikkim,2020,2,737101.0,99514,241524817.7601629
5830,sikkim,2020,2,737102.0,48169,110771511.12969662
5831,sikkim,2020,2,737134.0,47609,79692784.39264867
5832,sikkim,2020,2,737132.0,44831,77172228.21265629
5833,sikkim,2020,2,737135.0,40423,78103532.51790954
5834,sikkim,2020,2,737113.0,30686,62990274.249189
5835,sikkim,2020,2,737126.0,30265,50056768.69557366
5836,sikkim,2020,2,737120.0,26448,83171870.67539173
5837,sikkim,2020,2,737121.0,25732,34021829.586665384
5838,sikkim,2020,2,737136.0,19239,32007761.345463865
5839,sikkim,2020,3,737101.0,123677,363123445.9207186
5840,sikkim,2020,3,737102.0,59676,148498181.61173043
5841,sikkim,2020,3,737134.0,52215,103125997.98284648
5842,sikkim,2020,3,737132.0,47333,92166014.71236712
5843,sikkim,2020,3,737135.0,43495,84621036.76003131
5844,sikkim,2020,3,737113.0,35604,84066020.05543599
5845,sikkim,2020,3,737126.0,34340,67249097.61629468
5846,sikkim,2020,3,737120.0,32188,108277311.8584466
5847,sikkim,2020,3,737121.0,29690,47548419.72318309
5848,sikkim,2020,3,737103.0,22543,58794910.05378474
5849,sikkim,2020,4,737101.0,137621,401393359.3730345
5850,sikkim,2020,4,737102.0,74462,206942913.8594391
5851,sikkim,2020,4,737134.0,63754,144436140.52819106
5852,sikkim,2020,4,737132.0,59211,130294975.41495968
5853,sikkim,2020,4,737135.0,57488,127733770.72283356
5854,sikkim,2020,4,737120.0,49743,170500424.5865497
5855,sikkim,2020,4,737113.0,43961,123348464.12495862
5856,sikkim,2020,4,737126.0,40905,101486444.10675268
5857,sikkim,2020,4,737121.0,33882,73139191.13560003
5858,sikkim,2020,4,737103.0,28640,80259744.7201464
5859,sikkim,2021,1,737101.0,230314,651230894.2642756
5860,sikkim,2021,1,737102.0,72036,214023413.27972007
5861,sikkim,2021,1,737134.0,64481,163867637.42218336
5862,sikkim,2021,1,737132.0,59993,137681981.3199845
5863,sikkim,2021,1,737135.0,54828,140060691.11294314
5864,sikkim,2021,1,737113.0,42491,133107495.42030288
5865,sikkim,2021,1,737120.0,40210,141595710.6292783
5866,sikkim,2021,1,737126.0,37841,103228998.99647488
5867,sikkim,2021,1,737136.0,30655,61822486.69976698
5868,sikkim,2021,1,737121.0,30224,73885821.60314554
5869,sikkim,2021,2,737101.0,297452,724746706.3079436
5870,sikkim,2021,2,737102.0,83039,235934839.1209192
5871,sikkim,2021,2,737134.0,81870,194136137.0047333
5872,sikkim,2021,2,737132.0,73086,156852033.9636291
5873,sikkim,2021,2,737135.0,62588,143959958.98430628
5874,sikkim,2021,2,737120.0,49090,176166209.40985945
5875,sikkim,2021,2,737126.0,45574,109012656.35644796
5876,sikkim,2021,2,737113.0,44882,120520637.5686052
5877,sikkim,2021,2,737121.0,38319,76655631.82284465
5878,sikkim,2021,2,737136.0,35750,66186273.85267018
5879,sikkim,2021,3,737101.0,338734,867802298.5562382
5880,sikkim,2021,3,737102.0,107611,301811282.78679377
5881,sikkim,2021,3,737134.0,98557,239292130.0790186
5882,sikkim,2021,3,737132.0,94310,192316407.61074328
5883,sikkim,2021,3,737135.0,75667,174940398.5357872
5884,sikkim,2021,3,737120.0,59528,222956316.01389608
5885,sikkim,2021,3,737126.0,56216,137954758.18257964
5886,sikkim,2021,3,737113.0,54713,159430410.3695603
5887,sikkim,2021,3,737136.0,44864,81576523.34531628
5888,sikkim,2021,3,737121.0,41335,92795839.6474207
5889,sikkim,2021,4,737101.0,541997,1401565372.8342977
5890,sikkim,2021,4,737102.0,138476,387413440.3597043
5891,sikkim,2021,4,737132.0,118733,235216438.10757115
5892,sikkim,2021,4,737134.0,117138,284731076.7632046
5893,sikkim,2021,4,737135.0,89908,222979795.4314069
5894,sikkim,2021,4,737120.0,78184,274703246.6532579
5895,sikkim,2021,4,737113.0,72748,232954032.47956
5896,sikkim,2021,4,737126.0,71150,192812272.7765864
5897,sikkim,2021,4,737136.0,58616,104773159.44339292
5898,sikkim,2021,4,737103.0,56402,184698962.32679385
5899,sikkim,2022,1,737101.0,572571,1429425945.961132
5900,sikkim,2022,1,737102.0,150873,368906458.4156199
5901,sikkim,2022,1,737132.0,144605,277500079.0930386
5902,sikkim,2022,1,737134.0,137930,331402064.1726658
5903,sikkim,2022,1,737135.0,106025,253796966.4305913
5904,sikkim,2022,1,737126.0,81954,208000061.704278
5905,sikkim,2022,1,737113.0,80419,240985978.0209565
5906,sikkim,2022,1,737136.0,75513,124929431.68879786
5907,sikkim,2022,1,737120.0,70343,239867347.3280994
5908,sikkim,2022,1,737121.0,56322,138726250.37673736
5909,sikkim,2022,2,737101.0,766826,1908886120.2727275
5910,sikkim,2022,2,737102.0,209601,530663891.528832
5911,sikkim,2022,2,737132.0,180548,323305054.1533619
5912,sikkim,2022,2,737134.0,163476,367603628.9518961
5913,sikkim,2022,2,737135.0,137789,286425187.3430251
5914,sikkim,2022,2,737136.0,119900,163813399.01257223
5915,sikkim,2022,2,737126.0,106692,254862677.89692697
5916,sikkim,2022,2,737113.0,105494,315132632.0636008
5917,sikkim,2022,2,737120.0,104473,350115653.0803326
5918,sikkim,2022,2,737103.0,77714,237339189.394528
5919,sikkim,2022,3,737101.0,794044,1639837896.5598912
5920,sikkim,2022,3,737102.0,220079,502539799.3926972
5921,sikkim,2022,3,737132.0,197652,331337450.51434785
5922,sikkim,2022,3,737134.0,163633,335841461.2357317
5923,sikkim,2022,3,737135.0,149546,295234865.0724051
5924,sikkim,2022,3,737126.0,128076,292427304.6874075
5925,sikkim,2022,3,737136.0,114055,153227044.6228934
5926,sikkim,2022,3,737120.0,111320,356886543.93965816
5927,sikkim,2022,3,737113.0,93501,256543284.505756
5928,sikkim,2022,3,737121.0,76971,161156891.80198145
5929,sikkim,2022,4,737132.0,828709,1491008376.2351952
5930,sikkim,2022,4,737101.0,738136,1658113932.006267
5931,sikkim,2022,4,737102.0,228431,481473592.9059185
5932,sikkim,2022,4,737134.0,172812,356768812.7225659
5933,sikkim,2022,4,737135.0,160013,304128893.56955755
5934,sikkim,2022,4,737126.0,121174,264761199.2436604
5935,sikkim,2022,4,737136.0,117743,148922707.33542886
5936,sikkim,2022,4,737120.0,116909,340515167.47704965
5937,sikkim,2022,4,737113.0,104360,298706697.6740028
5938,sikkim,2022,4,737103.0,87881,235914155.2068016
5939,tamil-nadu,2018,1,600003.0,2010196,2997847000.265506
5940,tamil-nadu,2018,1,641001.0,234992,366145056.604301
5941,tamil-nadu,2018,1,636015.0,73267,116043493.97074056
5942,tamil-nadu,2018,1,641601.0,60315,91076373.45347328
5943,tamil-nadu,2018,1,600119.0,57943,105956128.93332893
5944,tamil-nadu,2018,1,600097.0,53815,100986696.11938742
5945,tamil-nadu,2018,1,620001.0,52912,84235946.33960661
5946,tamil-nadu,2018,1,635126.0,51317,82819235.07182719
5947,tamil-nadu,2018,1,600042.0,46219,86200334.82890616
5948,tamil-nadu,2018,1,602105.0,45667,62295253.93820695
5949,tamil-nadu,2018,2,600003.0,2771900,5194488793.022476
5950,tamil-nadu,2018,2,641001.0,423901,748183890.4087677
5951,tamil-nadu,2018,2,636015.0,118614,223853090.9032671
5952,tamil-nadu,2018,2,641601.0,104334,199193599.15138572
5953,tamil-nadu,2018,2,620001.0,98831,179371909.8027706
5954,tamil-nadu,2018,2,600097.0,82169,160980530.73242915
5955,tamil-nadu,2018,2,635126.0,80985,172230600.9646459
5956,tamil-nadu,2018,2,600119.0,78288,157174034.1418513
5957,tamil-nadu,2018,2,600016.0,67050,127959281.86532944
5958,tamil-nadu,2018,2,600042.0,64872,133464170.2183992
5959,tamil-nadu,2018,3,600003.0,4430587,7070098756.153783
5960,tamil-nadu,2018,3,641001.0,744052,1050152007.682556
5961,tamil-nadu,2018,3,636015.0,163360,273319148.19705296
5962,tamil-nadu,2018,3,635126.0,150005,290338070.1790305
5963,tamil-nadu,2018,3,600097.0,141460,217401146.047229
5964,tamil-nadu,2018,3,600119.0,138418,218687635.55921072
5965,tamil-nadu,2018,3,641601.0,135517,254249371.25811708
5966,tamil-nadu,2018,3,600130.0,122218,185321325.48188785
5967,tamil-nadu,2018,3,620001.0,121577,219715880.519094
5968,tamil-nadu,2018,3,600016.0,115851,190924882.79157287
5969,tamil-nadu,2018,4,600003.0,5539392,10066365923.24963
5970,tamil-nadu,2018,4,641001.0,843859,1423056619.407611
5971,tamil-nadu,2018,4,600097.0,226430,320761345.3571303
5972,tamil-nadu,2018,4,636015.0,209669,384451489.5116932
5973,tamil-nadu,2018,4,600119.0,208358,319036633.4215151
5974,tamil-nadu,2018,4,635126.0,203970,421419396.2658981
5975,tamil-nadu,2018,4,641601.0,183276,352623543.4756083
5976,tamil-nadu,2018,4,602105.0,165149,247756868.24497595
5977,tamil-nadu,2018,4,600100.0,155543,278569002.9425116
5978,tamil-nadu,2018,4,620001.0,155412,305501691.7247781
5979,tamil-nadu,2019,1,600003.0,8217185,12799152324.27052
5980,tamil-nadu,2019,1,641001.0,1337996,2370445180.2124534
5981,tamil-nadu,2019,1,600097.0,385521,514070417.7926743
5982,tamil-nadu,2019,1,600119.0,379501,519174547.9382769
5983,tamil-nadu,2019,1,636015.0,344088,591547622.9547863
5984,tamil-nadu,2019,1,641601.0,321373,579706051.0532844
5985,tamil-nadu,2019,1,635126.0,285441,468046147.18516535
5986,tamil-nadu,2019,1,602105.0,282825,345351598.74653083
5987,tamil-nadu,2019,1,600130.0,264329,377930074.5760394
5988,tamil-nadu,2019,1,620001.0,255536,449790726.2631589
5989,tamil-nadu,2019,2,600003.0,6992850,13700604318.48539
5990,tamil-nadu,2019,2,641001.0,1739607,4031103255.482517
5991,tamil-nadu,2019,2,600097.0,445866,585669742.30745
5992,tamil-nadu,2019,2,600119.0,434002,596518369.3512512
5993,tamil-nadu,2019,2,641601.0,422511,937053319.0659298
5994,tamil-nadu,2019,2,636015.0,412809,917369003.863198
5995,tamil-nadu,2019,2,600100.0,302921,491600273.48694897
5996,tamil-nadu,2019,2,620001.0,301929,661158989.2982836
5997,tamil-nadu,2019,2,600130.0,298156,436263623.9209101
5998,tamil-nadu,2019,2,638003.0,273109,600958887.6522083
5999,tamil-nadu,2019,3,600003.0,6406756,14709936634.889
6000,tamil-nadu,2019,3,641001.0,1998001,5484926978.195975
6001,tamil-nadu,2019,3,600119.0,722934,796879009.5874771
6002,tamil-nadu,2019,3,600097.0,649021,734602492.2289515
6003,tamil-nadu,2019,3,636015.0,512223,1307747080.3076725
6004,tamil-nadu,2019,3,641601.0,510742,1301324485.20942
6005,tamil-nadu,2019,3,600130.0,451652,552719273.3423706
6006,tamil-nadu,2019,3,600100.0,422801,601833751.4182258
6007,tamil-nadu,2019,3,620001.0,373860,917332900.166772
6008,tamil-nadu,2019,3,602105.0,335042,449183531.5210887
6009,tamil-nadu,2019,4,600003.0,10008230,21375916666.727257
6010,tamil-nadu,2019,4,641001.0,2511187,6450498209.012604
6011,tamil-nadu,2019,4,600119.0,949727,977965752.8065315
6012,tamil-nadu,2019,4,600097.0,866888,899930959.1075094
6013,tamil-nadu,2019,4,641601.0,652932,1545981089.746621
6014,tamil-nadu,2019,4,600130.0,635201,702860307.7140641
6015,tamil-nadu,2019,4,636015.0,615141,1454784543.1661992
6016,tamil-nadu,2019,4,600100.0,569544,745066620.5642649
6017,tamil-nadu,2019,4,620001.0,477841,1090800191.35119
6018,tamil-nadu,2019,4,600096.0,465289,564372574.964261
6019,tamil-nadu,2020,1,600003.0,14352747,29310364582.884754
6020,tamil-nadu,2020,1,641018.0,2111071,5210013493.294355
6021,tamil-nadu,2020,1,600119.0,1064670,1128163380.7142224
6022,tamil-nadu,2020,1,600097.0,924315,997907165.891912
6023,tamil-nadu,2020,1,600130.0,718114,787939417.523159
6024,tamil-nadu,2020,1,600100.0,658195,858538448.1417917
6025,tamil-nadu,2020,1,600096.0,549025,641642642.4866289
6026,tamil-nadu,2020,1,600042.0,521888,643566422.7428123
6027,tamil-nadu,2020,1,602105.0,519858,594897331.0955238
6028,tamil-nadu,2020,1,636006.0,464201,1203247531.510053
6029,tamil-nadu,2020,2,600003.0,8641869,22394007817.575096
6030,tamil-nadu,2020,2,641018.0,1711806,4858715192.665498
6031,tamil-nadu,2020,2,636006.0,436554,1192597688.7090073
6032,tamil-nadu,2020,2,600100.0,366181,539808099.6082759
6033,tamil-nadu,2020,2,635109.0,344887,536735274.25252926
6034,tamil-nadu,2020,2,600119.0,318150,410033287.9929408
6035,tamil-nadu,2020,2,635126.0,311070,526135656.1687701
6036,tamil-nadu,2020,2,600097.0,290595,360451206.4757704
6037,tamil-nadu,2020,2,602105.0,255659,328797416.64725065
6038,tamil-nadu,2020,2,641602.0,248113,458699601.4040008
6039,tamil-nadu,2020,3,600003.0,11269288,28801727693.91441
6040,tamil-nadu,2020,3,641018.0,2261155,6118709428.796043
6041,tamil-nadu,2020,3,636006.0,1015825,2794983704.570053
6042,tamil-nadu,2020,3,635109.0,598811,1002653790.519563
6043,tamil-nadu,2020,3,600100.0,514489,768349593.1809273
6044,tamil-nadu,2020,3,635126.0,512840,818669317.5640285
6045,tamil-nadu,2020,3,625001.0,453384,1223732991.20249
